,province,district,subdistrict,voting_district,ptp_cname,ptp_cno,mfp_cname,mfp_cno,tstp_cname,tstp_cno
5282,ลำพูน,ป่าซาง,แม่แรง,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5283,ลำพูน,เมืองลำพูน,ต้นธง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5284,ลำพูน,เมืองลำพูน,ในเมือง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5285,ลำพูน,เมืองลำพูน,บ้านกลาง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5286,ลำพูน,เมืองลำพูน,บ้านแป้น,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5287,ลำพูน,เมืองลำพูน,ประตูป่า,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5288,ลำพูน,เมืองลำพูน,ป่าสัก,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5289,ลำพูน,เมืองลำพูน,มะเขือแจ้,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5290,ลำพูน,เมืองลำพูน,ริมปิง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5291,ลำพูน,เมืองลำพูน,เวียงยอง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5292,ลำพูน,เมืองลำพูน,ศรีบัวบาน,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5293,ลำพูน,เมืองลำพูน,หนองช้างคืน,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5294,ลำพูน,เมืองลำพูน,หนองหนาม,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5295,ลำพูน,เมืองลำพูน,เหมืองง่า,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5296,ลำพูน,เมืองลำพูน,เหมืองจี้,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5297,ลำพูน,เมืองลำพูน,อุโมงค์,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5298,ลำพูน,แม่ทา,ทากาศ,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5299,ลำพูน,แม่ทา,ทาขุมเงิน,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5300,ลำพูน,แม่ทา,ทาทุ่งหลวง,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5301,ลำพูน,แม่ทา,ทาปลาดุก,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5302,ลำพูน,แม่ทา,ทาแม่ลอบ,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5303,ลำพูน,แม่ทา,ทาสบเส้า,1,นายสงวน พงษ์มณี,1,นายวิทวิสิทธิ์ ปันสวนปลูก,3,นายชัยณรงค์ ภู่พิสิฐ,6
5304,ลำพูน,ลี้,ก้อ,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5305,ลำพูน,ลี้,ดงดำ,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5306,ลำพูน,ลี้,นาทราย,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5307,ลำพูน,ลี้,ป่าไผ่,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5308,ลำพูน,ลี้,แม่ตืน,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5309,ลำพูน,ลี้,แม่ลาน,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5310,ลำพูน,ลี้,ลี้,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5311,ลำพูน,ลี้,ศรีวิชัย,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5312,ลำพูน,เวียงหนองล่อง,วังผาง,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
5313,ลำพูน,เวียงหนองล่อง,หนองยวง,2,นายรังสรรค์ มณีรัตน์,2,นายชัชพีร์ วรรณาพิรัชย์,4,นายณรัศมิน เทพมณี,6
