id,province,party,title,firstName,lastName,sex,age,occupation,highestEducation,vote,votePercent,rank
101212,10,37,นางสาว,นพวรรณ,  หัวใจมั่น,F,37,ข้าราชการการเมือง,ปริญญาโท,5245,4.92905,5
101213,10,30,นาย,ปัญญา,  สุขขจีธำรง,M,57,ธุรกิจส่วนตัว,ปริญญาตรี,123,0.11559,15
101214,10,14,นาย,โชคภิวัสร์,  เลิศสุรสีห์,M,51,ธุรกิจส่วนตัว,ปริญญาตรี,1077,1.01212,7
101215,10,21,นาย,นัฐวุฒิ,  บุญเกื้อ,M,33,พนักงานบริษัทเอกชน,ปริญญาตรี,266,0.24998,13
101216,10,61,สิบตรี,ณรงค์เนตร,  อินแตง,M,47,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,58,0.05451,16
101301,10,7,นาย,กษิดิ์เดช,  ชุติมันต์,M,58,นักการเมือง,ปริญญาโท,2378,2.36895,5
101302,10,42,นาย,รัชธิวรรษ์,  รุ่งธีรกุล,M,44,ธุรกิจส่วนตัว,ปริญญาตรี,179,0.17832,15
101303,10,14,นาย,บุญสืบ,  จันทร์แจ่มศรี,M,53,พนักงานบริษัทเอกชน,ปริญญาโท,1361,1.35582,7
101304,10,29,นางสาว,สกาวใจ,  พูนสวัสดิ์,F,46,นักแสดง,ปริญญาโท,22312,22.22709,2
101305,10,22,นาย,ศุกล,  กุลสิงห์,M,37,ผู้บริหารบริษัทเอกชน,ปริญญาตรี,17591,17.52406,3
101306,10,61,นาย,ธนัชย์พล,  บวรวุฒิ,M,44,ธุรกิจส่วนตัว,ปริญญาโท,345,0.34369,10
101307,10,31,นาย,ธนเดช,  เพ็งสุข,M,31,อดีตข้าราชการ,ปริญญาตรี,43186,43.02166,1
101308,10,37,นาย,ภักดีหาญส์,  หิมะทองคำ,M,49,นักการเมือง,ปริญญาเอก,661,0.65848,8
101309,10,24,นาย,ทินกร,  ฮาวรนนท์,M,64,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,222,0.22116,13
101310,10,26,นาย,แทนคุณ,  จิตต์อิสระ,M,43,นักการเมือง,ปริญญาโท,5380,5.35953,4
101311,10,45,นาย,พงศ์วัฒน์,  กุลเดชชัยชาญ,M,45,อิสระ,ปริญญาตรี,254,0.25303,12
101312,10,32,นาย,ภัทรดนัย,  ใหม่พระเนตร,M,44,นักธุรกิจ,ปริญญาโท,1379,1.37375,6
101313,10,25,นาย,ถิรพงศ์,  รักษาแก้ว,M,34,นักธุรกิจ,ปริญญาโท,517,0.51503,9
101314,10,21,นาย,เกรียงศักดิ์,  สืบวงษ์,M,56,รับจ้าง,ต่ำกว่าปริญญาตรี,296,0.29487,11
101315,10,64,นาย,ปวัน,  เลิศพยับ,M,35,ที่ปรึกษากฎหมาย,ปริญญาตรี,188,0.18728,14
101316,10,56,นาย,สุทธิรัตน์,  ประสงค์ธรรม,M,61,ข้าราชการบำนาญ,ปริญญาตรี,0,0.0,16
101401,10,26,นาย,ประพฤติ,  ฉัตรประภาชัย,M,41,อาจารย์มหาวิทยาลัย,ปริญญาโท,1811,1.77774,5
101402,10,24,ว่าที่ร้อยตรี,กฤชณัท,  ปัญสุทธิ์,M,57,บริหารภาคเอกชน,ปริญญาโท,109,0.107,13
101403,10,61,นาย,ณัฐวุฒิ,  พิณทอง,M,34,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,95,0.09326,14
101404,10,21,นางสาว,ยลดา,  พันธ์มะวงค์,F,35,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,320,0.31412,10
101405,10,37,นาง,นฤมล,  รัตนาภิบาล,F,61,นักการเมืองท้องถิ่น (สมาชิกสภากรุงเทพมหานคร),ปริญญาโท,1362,1.33699,7
101406,10,29,นาย,พงศกร,  รัตนเรืองวัฒนา,M,30,ธุรกิจส่วนตัว,ปริญญาโท,17512,17.19037,3
101407,10,7,นาย,อำพล,  ขำวิลัย,M,33,นักบิน,ปริญญาโท,1102,1.08176,8
101408,10,14,นาย,ธาม,  สมุทรานนท์,M,28,นักธุรกิจ,ปริญญาโท,1494,1.46656,6
101409,10,31,นางสาว,สิริลภัส,  กองตระการ,F,36,พิธีกร ดารา นักแสดง,ปริญญาโท,42187,41.41218,1
101410,10,25,นาย,เอกพล,  ชัยสังฆะ,M,43,ค้าขาย,ปริญญาตรี,547,0.53695,9
101411,10,22,นางสาว,ฐิติภัสร์,  โชติเดชาชัยนันต์,F,45,นักการเมือง,ปริญญาโท,29075,28.541,2
101412,10,32,นาย,ตรีรัตน์,  ศิริจันทโรภาส,M,33,นักธุรกิจ/เจ้าของกิจการ,ปริญญาโท,1884,1.8494,4
101413,10,63,นาย,สมัครสุนทรเวทย์,  ปรีชาชัยวัฒน์,M,45,ค้าขาย,ปริญญาตรี,112,0.10994,12
101414,10,30,นาย,อำนวย,  โกวิทธรรมกรณ์,M,64,รับจ้าง,ปริญญาตรี,193,0.18946,11
101501,10,26,นาย,พันธ์พิสุทธิ์,  นุราช,M,31,นักบิน,ปริญญาโท,2311,2.40892,5
101502,10,25,นาย,โจโจ้,  ไมอ๊อคชิ,M,50,ธุรกิจส่วนตัว (บ. ทัวร์),ต่ำกว่าปริญญาตรี,687,0.71611,8
101503,10,32,นาย,แมน,  เจริญวัลย์,M,46,สมาชิกสภากรุงเทพมหานคร,ปริญญาโท,6613,6.89321,4
101504,10,64,นางสาว,จิตภินันท์,  วงษ์ขันธ์,F,43,ข้าราชการ,ปริญญาโท,302,0.3148,10
101505,10,14,ว่าที่ร้อยเอก,วีรพล,  วงษ์มะเซาะ,M,37,นักกฎหมายอิสระ,ปริญญาตรี,919,0.95794,6
101506,10,31,นาย,วิทวัส,  ติชะวาณิชย์,M,27,ธุรกิจส่วนตัว,ปริญญาตรี,35904,37.42534,1
101507,10,29,นาย,พลภูมิ,  วิภัติภูมิประเทศ,M,47,สมาชิกสภาผู้แทนราษฎร,ปริญญาเอก,28121,29.31256,2
101508,10,37,นางสาว,ณิรินทร์,  เงินยวง,F,40,ส่วนตัว,ปริญญาตรี,646,0.67337,9
101509,10,7,นาย,อิทธิเดช,  สุพงษ์,M,42,รับราชการ,ปริญญาโท,891,0.92875,7
101510,10,45,นาย,ภัทรภคิน,  รัตนสาขา,M,44,ไม่ระบุ,ปริญญาตรี,85,0.0886,14
101511,10,22,นางสาว,กาญจนา,  ภวัครานนท์,F,27,ประธานฝ่ายปฏิบัติการและเจ้าของกิจการ,ปริญญาโท,15111,15.75129,3
101512,10,61,นางสาว,ธมนันท์,  พุ่มกัน,F,47,งานอีเว้นท์,ปริญญาตรี,106,0.11049,13
101513,10,30,นาย,นพดล,  กุลละวณิชย์,M,29,ไม่ระบุ,ปริญญาตรี,130,0.13551,12
101514,10,21,นาง,รัตนา,  กอเซ็มมูซอ,F,43,พนักงานบริษัท,ปริญญาตรี,193,0.20118,11
101515,10,67,นางสาว,กุลวิรัณภัฏ,  จองไว,F,47,ธุรกิจส่วนตัว,ปริญญาตรี,80,0.08339,15
101516,10,56,นาย,นพดล,  ธุวานนท์,M,60,ค้าขาย,ปริญญาตรี,72,0.07505,16
101601,10,25,นาย,กฤษณา,  ศรีแจ่ม,M,50,ธุรกิจส่วนตัว,ปริญญาโท,584,0.57376,8
101602,10,21,นาย,ณรงค์,  เกียรติเสรีกุล,M,58,ธุรกิจส่วนตัว,ปริญญาโท,413,0.40576,12
101603,10,41,นางสาว,วรชพร,  ปานใย,F,45,ธุรกิจส่วนตัว,ปริญญาตรี,118,0.11593,14
101604,10,7,นาย,ณัฐดนัย,  ชนิตร์วัฒน์,M,36,ธุรกิจอสังหาริมทรัพย์,ปริญญาตรี,603,0.59243,7
101605,10,32,นาง,ปิยะนุช,  จงบรรเจิด,F,44,นักธุรกิจ,ปริญญาตรี,924,0.9078,5
101606,10,22,นาย,ณัฐนันท์,  กัลยาศิริ,M,40,ทนายความ,ปริญญาโท,12357,12.1403,4
101607,10,45,นาย,นิยม,  ทรัพย์สิรินาวิน,M,47,ธุรกิจส่วนตัว เปิดร้านขายไฟฟ้า,ปริญญาตรี,444,0.43621,11
101608,10,31,นางสาว,พิมพ์กาญจน์,  กีรติวิราปกรณ์,F,32,ผู้ช่วยดำเนินการสมาชิกสภาผู้แทนราษฎร,ปริญญาตรี,40129,39.42526,1
101609,10,36,นาย,ปกรณ์,  ดำรงศักดิ์,M,48,ทนายความ,ปริญญาตรี,457,0.44899,10
101610,10,44,นาย,ขุนธรรม,  เดือดขุนทด,M,66,ทนายความ,ปริญญาโท,115,0.11298,15
101611,10,29,นาย,จิรายุ,ห่วงทรัพย์,M,54,สมาชิกสภาผู้แทนราษฎร,ปริญญาโท,27111,26.63556,2
101612,10,37,นาย,กิติภูมิ,  นีละไพจิตร์,M,57,ด้านจิตอาสาทางด้านชุมชน ในพื้นที่ทุ่งครุและเป็นผู้เชี่ยวชาญประจำตัว ส.ส.เขตราษฎร์บูรณะ,ปริญญาโท,560,0.55018,9
101614,10,26,นางสาว,เกศกานดา,  อินช่วย,F,40,ธุรกิจส่วนตัว,ปริญญาโท,12784,12.55981,3
